,index,size,option,root,dtx,expiry_date,strike,pc,price,theo,side,exch,date,date_time,volume,cond,ivol,ivol_chg,delta,spot,spot_chg,vega_dollar,cond_extra,hilo,events,bid,ask,open_int,bid_exch,bid_size,ask_size,ask_exch
781,8347,978,ATI230217C00035000,ATI,43,2023-02-17,35.0,C,0.999949,0.902616,2,[MULTI],2023-01-05,2023-01-05 13:02:17.886000-05:00,2478,,0.497476,0.029688,0.315431,31.57,0.54,3778.0,OPENING,,,0.8,1.0,594,PHLX,87.0,303.0,AMEX
782,8350,964,ATI230217C00035000,ATI,43,2023-02-17,35.0,C,1.0,0.902389,2,[MULTI],2023-01-05,2023-01-05 13:06:09.409000-05:00,3465,,0.492803,0.025015,0.317042,31.625,0.595,3739.0,OPENING,,,0.8,1.0,594,PHLX,174.0,201.0,PHLX
783,8357,7600,GE230317C00075000,GE,71,2023-03-17,75.0,C,2.675,2.72615,-1,[PHLX],2023-01-05,2023-01-05 13:34:48.102000-05:00,7641,FLR,0.319852,0.0,0.404124,71.16,0.960039,92482.0,OPENING,,,2.64,2.85,774,C2,1.0,104.0,NOM
784,8366,1300,DADA230217C00012500,DADA,43,2023-02-17,12.5,C,2.05,1.96591,1,PHLX,2023-01-05,2023-01-05 13:46:40.598000-05:00,4796,FLR,1.21368,0.293308,0.581427,12.47,2.21,2170.0,OPENING,,,1.8,2.1,153,PHLX,137.0,41.0,PHLX
785,8383,622,FTV230217C00065000,FTV,43,2023-02-17,65.0,C,2.22002,2.40623,-1,[CBOE],2023-01-05,2023-01-05 14:47:26.013000-05:00,622,FLR,0.272342,-0.017738,0.491239,64.24,-0.98,5478.0,OPENING,,,2.1,2.75,17,PHLX,20.0,149.0,PHLX
786,8385,30879,NU230217P00003500,NU,43,2023-02-17,3.5,P,0.31,0.322604,-1,AMEX,2023-01-05,2023-01-05 14:56:17.845000-05:00,32500,AUCT,0.676589,-0.017234,-0.442328,3.505,-0.015,14686.0,OPENING,,,0.3,0.34,501,MIAX,4.0,59.0,EDGX
787,8395,1750,NOG230317P00025000,NOG,71,2023-03-17,25.0,P,1.41,1.39172,1,CBOE,2023-01-05,2023-01-05 15:53:22.599000-05:00,1750,COB/AUCT,0.624947,-0.010524,-0.258403,28.55,-0.29,7136.0,OPENING,,,1.3,1.5,2,PHLX,159.0,78.0,BOX
788,8399,800,LGFA230217C00008000,LGFA,43,2023-02-17,8.0,C,0.2,0.249738,-2,[MULTI],2023-01-05,2023-01-05 15:57:27.517000-05:00,1000,,0.683267,-0.082456,0.246712,6.585,0.195,571.0,OPENING,,,0.2,0.3,15,CBOE,42.0,89.0,CBOE
789,8419,10000,JNK230217P00089000,JNK,42,2023-02-17,89.0,P,0.62,1.24998,-1,EDGX,2023-01-06,2023-01-06 10:13:10.962000-05:00,10002,ISO/AUCT,0.132379,0.004639,-0.248279,92.025,0.905,99846.0,OPENING,,,0.6,1.9,119,ARCA,1.0,804.0,AMEX
790,8428,699,WDS230217C00025000,WDS,42,2023-02-17,25.0,C,0.75,0.74916,2,[MULTI],2023-01-06,2023-01-06 10:29:48.947000-05:00,700,ISO,0.404117,0.064681,0.365287,23.585,0.655,2106.0,OPENING,,,0.3,0.75,29,MPRL,100.0,16.0,ARCA
791,8443,500,MEOH230217C00042500,MEOH,42,2023-02-17,42.5,C,1.35,1.33927,2,[AMEX],2023-01-06,2023-01-06 11:03:02.706000-05:00,500,,0.414045,-0.036184,0.376149,39.933,1.623,2584.0,OPENING,,,0.35,1.35,6,BZX,1.0,500.0,AMEX
792,8498,1000,SUI230217C00150000,SUI,42,2023-02-17,150.0,C,2.8,3.21608,-1,BOX,2023-01-06,2023-01-06 13:08:01.568000-05:00,1000,FLR,0.272058,0.026846,0.337697,142.86,2.94,17795.0,OPENING,,,2.65,4.0,466,MPRL,1.0,1.0,ARCA
793,8506,1139,MXEF230203P01000000,MXEF,28,2023-02-03,1000.0,P,19.2,18.7637,1,CBOE,2023-01-06,2023-01-06 13:32:01.831000-05:00,1139,COB,0.207742,-0.007703,-0.436907,1008.14,0.0,125057.0,OPENING,,,18.0,19.4,0,CBOE,32.0,32.0,CBOE
794,8514,2500,CEG230217P00080000,CEG,42,2023-02-17,80.0,P,2.6,2.52294,1,BOX,2023-01-06,2023-01-06 13:41:50.621000-05:00,2500,SPRD/FLR,0.381491,0.003637,-0.339091,83.395,0.985,25939.0,OPENING,,,2.1,2.95,38,PHLX,116.0,112.0,PHLX
795,8515,2500,CEG230217P00070000,CEG,42,2023-02-17,70.0,P,0.6,0.579422,1,BOX,2023-01-06,2023-01-06 13:41:50.621000-05:00,2500,SPRD/FLR,0.433364,0.032448,-0.098881,83.395,0.985,12447.0,OPENING,,,0.35,0.8,15,PHLX,136.0,21.0,PHLX
796,8518,676,VRE230217P00015000,VRE,42,2023-02-17,15.0,P,0.2,0.225179,-2,[MULTI],2023-01-06,2023-01-06 14:03:13.245000-05:00,1628,ISO,0.354225,-0.101958,-0.178461,16.525,0.225,997.0,OPENING,,,0.2,1.9,14,MPRL,528.0,183.0,CBOE
797,8527,955,SAGE230217C00042500,SAGE,42,2023-02-17,42.5,C,2.1,1.86836,2,BOX,2023-01-06,2023-01-06 14:36:31.826000-05:00,1008,FLR,0.555509,0.12044,0.4241,40.055,0.715,5089.0,OPENING,,,1.6,2.1,21,PHLX,26.0,39.0,BXO
798,8532,3000,CUZ230217P00022500,CUZ,42,2023-02-17,22.5,P,0.4,0.645836,-1,BOX,2023-01-06,2023-01-06 14:51:49.185000-05:00,3000,FLR,0.345288,-0.116178,-0.229881,24.295,0.785,7542.0,OPENING,,,0.0,1.1,0,ARCA,0.0,68.0,PHLX
799,8534,3000,WSC230217P00035000,WSC,42,2023-02-17,35.0,P,0.15,0.100681,1,BOX,2023-01-06,2023-01-06 15:05:22.986000-05:00,3000,SPRD/FLR,0.466703,0.113943,-0.048857,44.875,1.165,4689.0,OPENING,,,0.0,0.2,0,MPRL,0.0,79.0,CBOE
800,8535,3000,WSC230217P00040000,WSC,42,2023-02-17,40.0,P,0.55,0.423714,2,BOX,2023-01-06,2023-01-06 15:05:22.986000-05:00,3000,SPRD/FLR,0.383351,0.029833,-0.168032,44.875,1.165,11543.0,OPENING,,,0.3,0.55,584,MIAX,2.0,322.0,PHLX
801,8536,515,VRE230217P00015000,VRE,42,2023-02-17,15.0,P,0.152913,0.175092,-1,[MULTI],2023-01-06,2023-01-06 15:08:20.060000-05:00,3615,ISO,0.335574,-0.120609,-0.149988,16.55,0.25,680.0,OPENING,,,0.15,0.65,14,ARCA,224.0,64.0,MIAX
802,8537,10301,TGT230317C00185000,TGT,70,2023-03-17,185.0,C,2.55611,2.64192,-3,[MULTI],2023-01-06,2023-01-06 15:12:33.354000-05:00,10351,ISO,0.346285,-0.009109,0.206895,160.96,6.7,207481.0,OPENING,,,2.61,2.69,618,AMEX,2.0,3.0,EMLD
803,8543,660,LBRDK230317C00090000,LBRDK,70,2023-03-17,90.0,C,3.3,3.71446,2,[ARCA],2023-01-06,2023-01-06 15:24:31.161000-05:00,660,,0.35751,-0.03119,0.389384,84.26,1.52,9354.0,OPENING,,,2.05,3.3,8,BOX,21.0,220.0,ARCA
804,8560,1440,LBRDK230317C00090000,LBRDK,70,2023-03-17,90.0,C,3.05,3.67184,-1,[AMEX],2023-01-06,2023-01-06 15:53:49.121000-05:00,2105,FLR,0.346312,-0.042388,0.380964,84.1,1.36,20247.0,OPENING,,,2.55,5.0,8,NOM,10.0,38.0,AMEX
805,8575,7000,VNET230317C00006000,VNET,67,2023-03-17,6.0,C,1.2,0.986597,1,BOX,2023-01-09,2023-01-09 10:07:10.655000-05:00,7000,SPRD/FLR,0.931579,0.204633,0.642792,6.395,0.265,7135.0,OPENING,,,0.9,1.25,197,PHLX,145.0,296.0,PHLX
806,8576,7000,VNET230317C00008000,VNET,67,2023-03-17,8.0,C,0.45,0.318955,2,BOX,2023-01-09,2023-01-09 10:07:10.655000-05:00,7000,SPRD/FLR,0.867777,0.127419,0.34452,6.395,0.265,7053.0,OPENING,,,0.2,0.45,50,PHLX,139.0,426.0,BOX
807,8588,15000,RL230217P00090000,RL,39,2023-02-17,90.0,P,0.65,0.54995,2,BOX,2023-01-09,2023-01-09 10:48:19.728000-05:00,15000,FLR,0.555392,0.039774,-0.066577,116.015,0.045,74301.0,OPENING,,,0.45,0.65,3,PHLX,20.0,30.0,PHLX
808,8592,1749,GEL230317C00012500,GEL,67,2023-03-17,12.5,C,0.3,0.27773,2,[EMLD],2023-01-09,2023-01-09 10:55:41.740000-05:00,2032,,0.431765,-0.050503,0.269028,11.045,0.205,2702.0,OPENING,,,0.25,0.3,357,BOX,2028.0,1749.0,EMLD
809,8601,1425,SGEN230217C00140000,SGEN,39,2023-02-17,140.0,C,5.5,4.55318,2,BOX,2023-01-09,2023-01-09 11:24:18.830000-05:00,2022,FLR,0.525824,0.084596,0.385996,130.335,-5.835,23320.0,OPENING,,,3.6,5.5,355,PHLX,38.0,10.0,NOM
810,8603,6400,EWH230317C00023000,EWH,67,2023-03-17,23.0,C,0.525,0.490658,1,[BOX],2023-01-09,2023-01-09 11:28:50.487000-05:00,6400,FLR,0.220226,0.000908,0.368179,22.095,0.025,22858.0,OPENING,,,0.45,0.55,133,BOX,119.0,424.0,PHLX
811,8610,10000,TTE230217C00065000,TTE,39,2023-02-17,65.0,C,1.35,1.37196,-2,AMEX,2023-01-09,2023-01-09 11:57:42.656000-05:00,10020,FLR,0.265778,-0.017824,0.375969,62.675,0.845,78095.0,OPENING,,,1.35,1.4,222,CBOE,515.0,4.0,ARCA
812,8622,2500,DFS230217P00095000,DFS,39,2023-02-17,95.0,P,2.0,1.97664,1,MIAX,2023-01-09,2023-01-09 12:59:04.156000-05:00,2511,ISO/AUCT,0.426412,0.027026,-0.22354,104.925,1.88503,25605.0,OPENING,,,1.85,2.1,1903,PHLX,59.0,10.0,BZX
813,8634,5000,IRBT230203C00050000,IRBT,25,2023-02-03,50.0,C,2.2,1.63239,1,AMEX,2023-01-09,2023-01-09 13:16:40.933000-05:00,5000,SPRD/FLR,0.550552,0.198514,0.452287,48.565,0.395,25213.0,OPENING,,,0.35,3.8,2,NOM,9.0,20.0,PHLX
814,8660,1000,WING230217P00145000,WING,39,2023-02-17,145.0,P,11.6,11.8669,-1,AMEX,2023-01-09,2023-01-09 14:14:50.927000-05:00,1001,SPRD/FLR,0.580159,0.04044,-0.483604,143.035,5.815,18646.0,OPENING,,,11.0,12.8,18,NOM,1.0,47.0,PHLX
815,8662,761,CUBE230217C00045000,CUBE,39,2023-02-17,45.0,C,0.15,0.12413,-1,[MULTI],2023-01-09,2023-01-09 14:16:08.013000-05:00,850,,0.245311,-0.051487,0.102917,40.23,0.830003,1839.0,OPENING,,,0.1,0.25,50,MPRL,23.0,2.0,ARCA
816,8666,1500,BOWL230217C00015000,BOWL,39,2023-02-17,15.0,C,0.4,0.508098,-1,BOX,2023-01-09,2023-01-09 14:23:28.969000-05:00,1501,FLR,0.5082,-0.097601,0.303007,13.815,0.075,2337.0,OPENING,,,0.3,0.7,784,CBOE,190.0,2.0,CBOE
817,8669,4700,IAU230217C00036000,IAU,39,2023-02-17,36.0,C,0.6,0.577697,2,AMEX,2023-01-09,2023-01-09 14:31:34.923000-05:00,5006,SPRD/FLR,0.157496,0.007071,0.4494,35.525,0.095,21656.0,OPENING,,,0.55,0.6,313,ISE,738.0,5.0,PHLX
818,8692,5000,GXO230217P00045000,GXO,39,2023-02-17,45.0,P,1.55,1.44399,1,BOX,2023-01-09,2023-01-09 15:30:06.401000-05:00,7024,SPRD/FLR,0.539825,0.033649,-0.268017,49.225,2.995,26560.0,OPENING,,,1.3,1.6,44,BOX,48.0,66.0,BOX
819,8697,847,FLNC230217C00022500,FLNC,39,2023-02-17,22.5,C,0.7,0.797458,2,[MULTI],2023-01-09,2023-01-09 15:41:27.615000-05:00,871,,0.748315,-0.133175,0.279723,18.825,2.395,1754.0,OPENING,,,0.65,0.7,119,PHLX,20.0,18.0,ARCA
820,8723,57360,LQD230217P00107000,LQD,38,2023-02-17,107.0,P,0.97,0.985954,-1,PHLX,2023-01-10,2023-01-10 10:11:55.575000-05:00,57360,SPRD/FLR,0.122572,-7.6e-05,-0.337877,108.625,-0.405,737214.0,OPENING,,,0.95,1.02,2529,BOX,39.0,1.0,NOM
821,8724,76481,LQD230217P00104000,LQD,38,2023-02-17,104.0,P,0.36,0.378788,-1,PHLX,2023-01-10,2023-01-10 10:11:55.575000-05:00,76481,SPRD/FLR,0.134177,-0.001396,-0.148039,108.625,-0.405,638961.0,OPENING,,,0.35,0.4,3018,PHLX,207.0,150.0,PHLX
822,8726,521,NTCO230217C00005000,NTCO,38,2023-02-17,5.0,C,0.45,0.459123,2,[MULTI],2023-01-10,2023-01-10 10:15:52.344000-05:00,1539,,1.12102,0.394233,0.443458,4.765,0.115,297.0,OPENING,,,0.25,0.45,29,BOX,50.0,10.0,C2
823,8760,1400,EIX230217C00070000,EIX,38,2023-02-17,70.0,C,0.9,0.927874,-1,PHLX,2023-01-10,2023-01-10 11:37:47.828000-05:00,1402,SPRD/CROSS/TIED,0.223664,-0.00462,0.304452,66.935,-0.855,10665.0,OPENING,,,0.85,1.0,167,PHLX,44.0,6.0,NOM
824,8767,15000,FSK230217P00017500,FSK,38,2023-02-17,17.5,P,0.35,0.295622,2,[PHLX],2023-01-10,2023-01-10 11:59:55.935000-05:00,15040,AUCT,0.308551,0.029723,-0.291666,18.325,0.195,30591.0,OPENING,,,0.25,0.35,287,AMEX,118.0,2.0,NOM
825,8772,1100,SNBR230317P00022500,SNBR,66,2023-03-17,22.5,P,0.6,0.676904,-1,PHLX,2023-01-10,2023-01-10 12:39:57.013000-05:00,1100,SPRD/FLR,0.733041,-0.101053,-0.112206,31.11,1.66,2788.0,OPENING,,,0.45,0.9,61,PHLX,99.0,152.0,PHLX
826,8824,10000,PMT230217P00012500,PMT,38,2023-02-17,12.5,P,0.3,0.277516,2,[MULTI],2023-01-10,2023-01-10 15:20:52.620000-05:00,10010,ISO,0.441579,0.075493,-0.240706,13.795,0.285,13818.0,OPENING,,,0.25,0.3,21,BZX,1.0,3.0,ARCA
827,8883,700,EXR230317C00150000,EXR,65,2023-03-17,150.0,C,8.0,8.37668,-2,BOX,2023-01-11,2023-01-11 11:16:53.727000-05:00,1543,FLR,0.263679,-0.015144,0.593115,151.595,5.115,17206.0,OPENING,,,8.0,8.6,59,PHLX,15.0,31.0,PHLX
828,8885,700,ARW230217P00105000,ARW,37,2023-02-17,105.0,P,1.99936,1.61918,3,[MULTI],2023-01-11,2023-01-11 11:22:56.588000-05:00,1000,,0.363936,0.031069,-0.245086,112.635,1.425,7940.0,OPENING,,,1.25,1.95,401,PHLX,20.0,9.0,BZX
829,8894,25122,MS230317C00100000,MS,65,2023-03-17,100.0,C,0.830616,0.849258,-3,[MULTI],2023-01-11,2023-01-11 11:48:14.850000-05:00,25130,,0.260161,-0.003529,0.171494,89.48,0.56,242754.0,OPENING,,,0.84,0.86,7065,BZX,90.0,4.0,BXO
830,8895,2930,NOV230217C00021000,NOV,37,2023-02-17,21.0,C,2.54994,2.45852,2,[MULTI],2023-01-11,2023-01-11 11:48:23.500000-05:00,2930,ISO,0.530323,0.023843,0.717241,22.705,-0.135,7207.0,OPENING,,,2.4,2.55,132,PHLX,754.0,498.0,PHLX
831,8903,1500,GEHC230217P00060000,GEHC,37,2023-02-17,60.0,P,1.02,1.08933,-1,[AMEX],2023-01-11,2023-01-11 12:03:47.312000-05:00,1523,FLR,0.386526,0.02104,-0.208054,65.62,5.62,9041.0,OPENING,,,0.9,1.3,53,NOM,50.0,20.0,PHLX
832,8909,1976,CSGP230217C00080000,CSGP,37,2023-02-17,80.0,C,3.05,3.15931,-1,[BOX],2023-01-11,2023-01-11 12:17:58.026000-05:00,2001,FLR,0.293063,0.001252,0.531978,79.885,2.055,20045.0,OPENING,,,3.0,3.3,596,PHLX,151.0,57.0,AMEX
833,8917,10001,VSCO230317P00025000,VSCO,65,2023-03-17,25.0,P,0.489984,0.424943,3,[MULTI],2023-01-11,2023-01-11 12:44:06.490000-05:00,10012,ISO,0.764125,0.044895,-0.073663,37.655,3.395,22269.0,OPENING,,,0.4,0.45,184,EDGX,5.0,3.0,ARCA
834,8922,17000,UPST230217P00022500,UPST,37,2023-02-17,22.5,P,7.89,7.78537,1,AMEX,2023-01-11,2023-01-11 13:14:38.891000-05:00,17002,SPRD/FLR,1.35699,0.101076,-0.722096,15.765,1.555,26841.0,OPENING,,,7.7,7.9,7118,BXO,52.0,93.0,NOM
835,8923,17000,UPST230217C00022500,UPST,37,2023-02-17,22.5,C,0.71,0.735245,-3,AMEX,2023-01-11,2023-01-11 13:14:38.891000-05:00,17047,SPRD/FLR,1.27263,-0.00627,0.232317,15.765,1.555,25752.0,OPENING,,,0.72,0.75,7731,C2,163.0,8.0,ARCA
836,8931,1000,SCU230317C00012500,SCU,65,2023-03-17,12.5,C,0.15,0.100488,2,AMEX,2023-01-11,2023-01-11 13:31:16.867000-05:00,1000,FLR,0.727599,0.239206,0.131317,8.755,-0.245,770.0,OPENING,,,0.05,0.15,268,BOX,20.0,20.0,PHLX
837,8941,12349,MGM230210P00036000,MGM,30,2023-02-10,36.0,P,0.825,0.783382,1,[BOX],2023-01-11,2023-01-11 13:43:46.423000-05:00,8826,FLR,0.476237,0.021226,-0.245913,39.065,0.215,43745.0,OPENING,,,0.71,0.86,0,PHLX,350.0,153.0,PHLX
838,8948,2246,GTLB230217C00055000,GTLB,37,2023-02-17,55.0,C,0.656857,0.722999,-1,[PHLX],2023-01-11,2023-01-11 14:07:08.545000-05:00,2248,FLR,0.699251,-0.037731,0.149371,42.295,1.275,7045.0,OPENING,,,0.65,0.8,557,PHLX,118.0,2.0,AMEX
839,8980,10000,UNVR230317C00040000,UNVR,65,2023-03-17,40.0,C,0.7,0.548549,1,BOX,2023-01-11,2023-01-11 15:25:19.267000-05:00,21749,SPRD/FLR,0.441797,0.037599,0.216621,33.565,1.045,41777.0,OPENING,,,0.3,0.8,16,ARCA,2.0,93.0,PHLX
840,8981,10000,UNVR230317C00035000,UNVR,65,2023-03-17,35.0,C,1.8,1.71403,1,BOX,2023-01-11,2023-01-11 15:25:19.267000-05:00,21213,SPRD/FLR,0.400023,0.043999,0.461209,33.565,1.045,56389.0,OPENING,,,1.4,2.05,928,NOM,2.0,42.0,PHLX
841,8990,1400,MAS230217C00055000,MAS,37,2023-02-17,55.0,C,0.93,0.858963,1,[AMEX],2023-01-11,2023-01-11 15:35:28.884000-05:00,1505,FLR,0.332667,0.019455,0.294232,51.42,0.61,7924.0,OPENING,,,0.75,0.95,426,PHLX,299.0,371.0,PHLX
842,8994,1000,PNR230217C00050000,PNR,37,2023-02-17,50.0,C,1.75,1.61328,2,BOX,2023-01-11,2023-01-11 15:44:07.441000-05:00,1005,FLR,0.335802,0.02887,0.465597,49.165,1.185,6209.0,OPENING,,,1.45,1.75,929,PHLX,31.0,36.0,NOM
843,8996,900,FINX230217P00019000,FINX,37,2023-02-17,19.0,P,0.4,0.382154,1,EDGX,2023-01-11,2023-01-11 15:47:11.971000-05:00,1001,AUCT,0.393731,0.005056,-0.247382,20.485,0.155,1860.0,OPENING,,,0.3,0.45,2,PHLX,102.0,98.0,MRX
844,9033,1055,KLXE230217C00017500,KLXE,36,2023-02-17,17.5,C,1.05057,1.20905,-1,[MULTI],2023-01-12,2023-01-12 11:00:30.097000-05:00,1057,,0.74207,-0.076734,0.428242,16.315,0.985,2123.0,OPENING,,,1.05,1.45,530,CBOE,223.0,30.0,PHLX
845,9049,1000,POOL230217P00250000,POOL,36,2023-02-17,250.0,P,1.05,0.997909,1,BOX,2023-01-12,2023-01-12 11:45:26.684000-05:00,1000,SPRD/FLR,0.609489,0.01561,-0.03799,343.89,1.08,9014.0,OPENING,,,0.0,2.0,8,MRX,0.0,13.0,ARCA
846,9050,1000,POOL230217P00300000,POOL,36,2023-02-17,300.0,P,5.65,4.57463,1,BOX,2023-01-12,2023-01-12 11:45:26.684000-05:00,1000,SPRD/FLR,0.520566,0.062363,-0.174264,343.89,1.08,27957.0,OPENING,,,2.4,6.7,3,NOM,9.0,8.0,BOX
847,9066,4000,SIL230217C00035000,SIL,36,2023-02-17,35.0,C,0.35,0.399092,-2,AMEX,2023-01-12,2023-01-12 13:27:18.159000-05:00,4000,SPRD/FLR,0.397163,-0.019025,0.179927,30.81,0.3,10231.0,OPENING,,,0.35,0.45,196,MIAX,8.0,165.0,PHLX
848,9072,19806,IYR230217P00080000,IYR,36,2023-02-17,80.0,P,0.25,0.239837,1,BOX,2023-01-12,2023-01-12 13:42:07.368000-05:00,19812,FLR,0.277624,-0.004577,-0.070684,90.335,0.794999,78081.0,OPENING,,,0.22,0.26,8335,BXO,46.0,40.0,PHLX
849,9074,571,HACK230317C00046000,HACK,64,2023-03-17,46.0,C,0.85,0.874376,-2,[NOM],2023-01-12,2023-01-12 14:02:00.503000-05:00,826,,0.237481,0.003162,0.320377,43.455,-0.015,3730.0,OPENING,,,0.85,0.9,1,NOM,571.0,71.0,MPRL
850,9086,2600,GOSS230217P00002500,GOSS,36,2023-02-17,2.5,P,0.6,0.572779,2,[MULTI],2023-01-12,2023-01-12 14:24:52.348000-05:00,3779,,1.80228,0.518518,-0.413025,2.405,0.085,761.0,OPENING,,,0.45,0.6,1000,PHLX,544.0,1288.0,AMEX
851,9116,500,UHS230217P00140000,UHS,36,2023-02-17,140.0,P,3.1,2.97594,1,AMEX,2023-01-12,2023-01-12 15:50:57.858000-05:00,500,FLR,0.326348,0.01239,-0.308189,146.1,1.42,8087.0,OPENING,,,2.55,3.4,7,BOX,65.0,41.0,BOX
852,9131,4900,PTEN230217P00012000,PTEN,35,2023-02-17,12.0,P,0.105,0.048,-1,[BOX],2023-01-13,2023-01-13 10:00:51.771000-05:00,4900,FLR,0.810001,0.107667,-0.073512,16.67,-0.77,3548.0,OPENING,,,0.0,0.25,1,ARCA,0.0,272.0,PHLX
853,9143,1393,MXEA230210P02080000,MXEA,28,2023-02-10,2080.0,P,35.27,35.8278,-1,CBOE,2023-01-13,2023-01-13 10:39:49.439000-05:00,1393,SPRD/LEG/FLR,0.157154,-0.004125,-0.483011,2081.85,0.0,320624.0,OPENING,,,33.6,38.1,0,CBOE,10.0,10.0,CBOE
854,9152,3095,WEN230217C00023000,WEN,35,2023-02-17,23.0,C,0.649935,0.602437,2,[MULTI],2023-01-13,2023-01-13 11:10:29.150000-05:00,3150,,0.239422,0.026553,0.501533,22.845,1.065,8767.0,OPENING,,,0.55,0.65,224,MRX,372.0,528.0,PHLX
855,9193,5000,MBLY230217P00025000,MBLY,35,2023-02-17,25.0,P,0.465,0.523705,-1,[PHLX],2023-01-13,2023-01-13 14:23:43.858000-05:00,5266,FLR,0.755196,-0.060739,-0.112015,32.305,-2.065,9555.0,OPENING,,,0.45,0.6,365,BOX,96.0,83.0,BOX
856,9198,2500,VRNS230317C00030000,VRNS,63,2023-03-17,30.0,C,0.79,0.721284,1,BOX,2023-01-13,2023-01-13 14:46:09.662000-05:00,2500,SPRD/CROSS,0.588599,0.003814,0.251343,24.47,-0.04,8110.0,OPENING,,,0.65,0.8,35,ARCA,16.0,30.0,PHLX
857,9228,2825,TRU230217C00075000,TRU,35,2023-02-17,75.0,C,0.95,1.07295,-1,BOX,2023-01-13,2023-01-13 15:56:29.736000-05:00,3325,FLR,0.340108,-0.034334,0.23774,68.705,1.795,18699.0,OPENING,,,0.3,1.9,0,PHLX,128.0,92.0,PHLX
858,9248,9000,LBRDK230317P00085000,LBRDK,59,2023-03-17,85.0,P,3.15,2.77402,1,ARCA,2023-01-17,2023-01-17 10:19:45.593000-05:00,9000,SPRD/FLR,0.365011,0.038243,-0.337659,88.91,0.6,117757.0,OPENING,,,1.35,4.2,0,BOX,28.0,28.0,BOX
859,9249,9000,LBRDK230317C00090000,LBRDK,59,2023-03-17,90.0,C,4.0,4.13074,-1,ARCA,2023-01-17,2023-01-17 10:19:45.593000-05:00,9000,SPRD/FLR,0.293496,-0.006893,0.50856,88.91,0.6,128591.0,OPENING,,,2.65,5.5,2108,CBOE,35.0,29.0,BOX
860,9267,747,DICE230217P00035000,DICE,31,2023-02-17,35.0,P,6.25,6.30293,-1,BOX,2023-01-17,2023-01-17 11:02:53.219000-05:00,747,SPRD/FLR,0.706003,-0.039565,-0.794566,29.15,-0.31,1797.0,OPENING,,,5.9,7.3,2,MIAX,6.0,51.0,PHLX
861,9277,999,CWEB230217P00046000,CWEB,31,2023-02-17,46.0,P,1.05731,1.05032,-1,[MULTI],2023-01-17,2023-01-17 11:20:49.756000-05:00,1000,,1.00153,0.052114,-0.104968,63.515,-5.165,3374.0,OPENING,,,1.0,1.6,1,AMEX,257.0,160.0,BZX
862,9286,550,PSA230317C00310000,PSA,59,2023-03-17,310.0,C,4.8,5.29294,-1,ARCA,2023-01-17,2023-01-17 12:06:08.561000-05:00,762,FLR,0.237371,-0.012067,0.294728,291.215,0.345,21966.0,OPENING,,,4.7,6.0,53,CBOE,13.0,41.0,PHLX
863,9311,11588,QTRX230217C00012500,QTRX,31,2023-02-17,12.5,C,2.1,2.8474,-1,BOX,2023-01-17,2023-01-17 13:59:32.602000-05:00,23176,SPRD/FLR,0.797386,-0.15853,0.733687,13.76,0.57,15749.0,OPENING,,,0.1,4.8,91,PHLX,703.0,182.0,PHLX
864,9326,5750,CNC230317C00085000,CNC,59,2023-03-17,85.0,C,1.0,0.95441,2,AMEX,2023-01-17,2023-01-17 14:43:17.607000-05:00,5756,CROSS,0.26752,0.009892,0.22266,77.175,0.135,53649.0,OPENING,,,0.9,1.0,342,PHLX,65.0,40.0,PHLX
865,9335,2500,SEER230217P00007500,SEER,31,2023-02-17,7.5,P,2.3,2.47635,-1,BOX,2023-01-17,2023-01-17 15:41:45.704000-05:00,2500,SPRD/FLR,1.36842,-0.432892,-0.724539,5.46,0.26,1335.0,OPENING,,,1.1,3.7,0,BOX,92.0,52.0,PHLX
866,9337,1090,CHIQ230217C00024000,CHIQ,31,2023-02-17,24.0,C,0.42,0.404842,1,[AMEX],2023-01-17,2023-01-17 15:43:15.372000-05:00,1840,FLR,0.37594,-1.3e-05,0.280391,22.355,-0.605,2397.0,OPENING,,,0.3,0.5,1,CBOE,148.0,288.0,CBOE
867,9432,6940,LYB230317C00100000,LYB,58,2023-03-17,100.0,C,1.25001,1.33564,-2,[MULTI],2023-01-18,2023-01-18 11:50:05.987000-05:00,6941,ISO,0.258026,-0.012475,0.245169,92.57,0.98,79130.0,OPENING,,,1.25,1.4,915,CBOE,676.0,50.0,NOM
868,9436,1858,PII230217P00105000,PII,30,2023-02-17,105.0,P,4.65,4.62672,1,CBOE,2023-01-18,2023-01-18 12:11:04.767000-05:00,2073,AUCT,0.404462,0.000777,-0.464862,105.029,-1.91117,22280.0,OPENING,,,4.2,4.8,23,PHLX,31.0,10.0,BXO
869,9442,6000,SCCO230217C00085000,SCCO,30,2023-02-17,85.0,C,0.6,0.61968,-1,PHLX,2023-01-18,2023-01-18 12:31:04.871000-05:00,6015,SPRD/FLR,0.376375,0.00693,0.154124,75.77,0.36,31144.0,OPENING,,,0.55,0.7,2134,BOX,48.0,69.0,BOX
870,9445,1200,NFE230217C00040000,NFE,30,2023-02-17,40.0,C,0.8,0.822899,-2,[GEMX],2023-01-18,2023-01-18 12:34:43.169000-05:00,1334,,0.515371,-0.002063,0.268035,35.875,-1.315,4087.0,OPENING,,,0.8,0.85,241,GEMX,1150.0,88.0,PHLX
